"","Country Code","Country Name","Year","Fertility rate","Region","IncomeGroup"
"14703","TMN","Middle East & North Africa (IDA & IBRD countries)","1966",7.002261958,NA,NA
"14704","TMN","Middle East & North Africa (IDA & IBRD countries)","2003",2.983984099,NA,NA
"14705","TMN","Middle East & North Africa (IDA & IBRD countries)","1983",6.05772827,NA,NA
"14706","TMN","Middle East & North Africa (IDA & IBRD countries)","2000",3.164884647,NA,NA
"14707","TMN","Middle East & North Africa (IDA & IBRD countries)","2016",2.919411416,NA,NA
"14708","TMN","Middle East & North Africa (IDA & IBRD countries)","2002",3.024084465,NA,NA
"14709","TMN","Middle East & North Africa (IDA & IBRD countries)","1969",6.871768461,NA,NA
"14710","TMN","Middle East & North Africa (IDA & IBRD countries)","2007",2.891116981,NA,NA
"14711","TMN","Middle East & North Africa (IDA & IBRD countries)","1996",3.620808268,NA,NA
"14712","TMN","Middle East & North Africa (IDA & IBRD countries)","2001",3.096427526,NA,NA
"14713","TMN","Middle East & North Africa (IDA & IBRD countries)","1997",3.470846864,NA,NA
"14714","TMN","Middle East & North Africa (IDA & IBRD countries)","1968",6.921812634,NA,NA
"14715","TMN","Middle East & North Africa (IDA & IBRD countries)","1981",6.212281526,NA,NA
"14716","TMN","Middle East & North Africa (IDA & IBRD countries)","1984",5.947359613,NA,NA
"14717","TMN","Middle East & North Africa (IDA & IBRD countries)","2010",2.920614289,NA,NA
"14718","TMN","Middle East & North Africa (IDA & IBRD countries)","1980",6.29430678,NA,NA
"14719","TMN","Middle East & North Africa (IDA & IBRD countries)","2013",3.019415812,NA,NA
"14720","TMN","Middle East & North Africa (IDA & IBRD countries)","1990",4.864879457,NA,NA
"14721","TMN","Middle East & North Africa (IDA & IBRD countries)","1965",7.034271189,NA,NA
"14722","TMN","Middle East & North Africa (IDA & IBRD countries)","1986",5.639509468,NA,NA
"14723","TMN","Middle East & North Africa (IDA & IBRD countries)","1975",6.414344514,NA,NA
"14724","TMN","Middle East & North Africa (IDA & IBRD countries)","1982",6.142845974,NA,NA
"14725","TMN","Middle East & North Africa (IDA & IBRD countries)","1964",7.071407047,NA,NA
"14726","TMN","Middle East & North Africa (IDA & IBRD countries)","1971",6.699814445,NA,NA
"14727","TMN","Middle East & North Africa (IDA & IBRD countries)","2004",2.944438241,NA,NA
"14728","TMN","Middle East & North Africa (IDA & IBRD countries)","1977",6.361429111,NA,NA
"14729","TMN","Middle East & North Africa (IDA & IBRD countries)","1963",7.097530749,NA,NA
"14730","TMN","Middle East & North Africa (IDA & IBRD countries)","1976",6.395846575,NA,NA
"14731","TMN","Middle East & North Africa (IDA & IBRD countries)","1987",5.451215852,NA,NA
"14732","TMN","Middle East & North Africa (IDA & IBRD countries)","2017",2.883590898,NA,NA
"14733","TMN","Middle East & North Africa (IDA & IBRD countries)","1961",7.033536347,NA,NA
"14734","TMN","Middle East & North Africa (IDA & IBRD countries)","2009",2.889477959,NA,NA
"14735","TMN","Middle East & North Africa (IDA & IBRD countries)","1979",6.358251445,NA,NA
"14736","TMN","Middle East & North Africa (IDA & IBRD countries)","1998",3.356822201,NA,NA
"14737","TMN","Middle East & North Africa (IDA & IBRD countries)","2011",2.949513422,NA,NA
"14738","TMN","Middle East & North Africa (IDA & IBRD countries)","2019",2.737865275,NA,NA
"14739","TMN","Middle East & North Africa (IDA & IBRD countries)","1992",4.476993187,NA,NA
"14740","TMN","Middle East & North Africa (IDA & IBRD countries)","1967",6.968569772,NA,NA
"14741","TMN","Middle East & North Africa (IDA & IBRD countries)","1994",4.058257046,NA,NA
"14742","TMN","Middle East & North Africa (IDA & IBRD countries)","2018",2.826327533,NA,NA
"14743","TMN","Middle East & North Africa (IDA & IBRD countries)","1973",6.516060985,NA,NA
"14744","TMN","Middle East & North Africa (IDA & IBRD countries)","1991",4.662200008,NA,NA
"14745","TMN","Middle East & North Africa (IDA & IBRD countries)","1970",6.791706295,NA,NA
"14746","TMN","Middle East & North Africa (IDA & IBRD countries)","1993",4.266223187,NA,NA
"14747","TMN","Middle East & North Africa (IDA & IBRD countries)","1972",6.598424527,NA,NA
"14748","TMN","Middle East & North Africa (IDA & IBRD countries)","1978",6.34343492,NA,NA
"14749","TMN","Middle East & North Africa (IDA & IBRD countries)","1985",5.812019642,NA,NA
"14750","TMN","Middle East & North Africa (IDA & IBRD countries)","1988",5.257121438,NA,NA
"14751","TMN","Middle East & North Africa (IDA & IBRD countries)","1960",7.002555324,NA,NA
"14752","TMN","Middle East & North Africa (IDA & IBRD countries)","2021",2.660823237,NA,NA
"14753","TMN","Middle East & North Africa (IDA & IBRD countries)","1995",3.830645533,NA,NA
"14754","TMN","Middle East & North Africa (IDA & IBRD countries)","1974",6.460246335,NA,NA
"14755","TMN","Middle East & North Africa (IDA & IBRD countries)","1989",5.055805755,NA,NA
"14756","TMN","Middle East & North Africa (IDA & IBRD countries)","2014",3.02879445,NA,NA
"14757","TON","Tonga","2017",3.407,"East Asia & Pacific","Upper middle income"
"14758","TON","Tonga","1968",6.371,"East Asia & Pacific","Upper middle income"
"14759","TON","Tonga","1965",6.662,"East Asia & Pacific","Upper middle income"
"14760","TON","Tonga","2000",4.108,"East Asia & Pacific","Upper middle income"
"14761","TON","Tonga","1979",5.541,"East Asia & Pacific","Upper middle income"
"14762","TON","Tonga","2004",4.206,"East Asia & Pacific","Upper middle income"
"14763","TON","Tonga","1998",4.328,"East Asia & Pacific","Upper middle income"
"14764","TON","Tonga","2020",3.267,"East Asia & Pacific","Upper middle income"
"14765","TON","Tonga","1983",5.385,"East Asia & Pacific","Upper middle income"
"14766","TON","Tonga","1976",5.438,"East Asia & Pacific","Upper middle income"
"14767","TON","Tonga","1964",6.734,"East Asia & Pacific","Upper middle income"
"14768","TON","Tonga","2012",3.781,"East Asia & Pacific","Upper middle income"
"14769","TON","Tonga","1972",5.616,"East Asia & Pacific","Upper middle income"
"14770","TON","Tonga","2001",4.072,"East Asia & Pacific","Upper middle income"
"14771","TON","Tonga","2003",4.194,"East Asia & Pacific","Upper middle income"
"14772","TON","Tonga","1967",6.59,"East Asia & Pacific","Upper middle income"
"14773","TON","Tonga","2013",3.707,"East Asia & Pacific","Upper middle income"
"14774","TON","Tonga","2010",3.889,"East Asia & Pacific","Upper middle income"
"14775","TON","Tonga","2002",4.137,"East Asia & Pacific","Upper middle income"
"14776","TON","Tonga","1999",4.203,"East Asia & Pacific","Upper middle income"
"14777","TON","Tonga","1982",5.475,"East Asia & Pacific","Upper middle income"
"14778","TON","Tonga","1973",5.512,"East Asia & Pacific","Upper middle income"
"14779","TON","Tonga","1961",6.844,"East Asia & Pacific","Upper middle income"
"14780","TON","Tonga","1985",5.128,"East Asia & Pacific","Upper middle income"
"14781","TON","Tonga","1974",5.449,"East Asia & Pacific","Upper middle income"
"14782","TON","Tonga","2015",3.562,"East Asia & Pacific","Upper middle income"
"14783","TON","Tonga","1984",5.266,"East Asia & Pacific","Upper middle income"
"14784","TON","Tonga","1980",5.553,"East Asia & Pacific","Upper middle income"
"14785","TON","Tonga","1987",4.864,"East Asia & Pacific","Upper middle income"
"14786","TON","Tonga","1994",4.501,"East Asia & Pacific","Upper middle income"
"14787","TON","Tonga","1990",4.644,"East Asia & Pacific","Upper middle income"
"14788","TON","Tonga","2016",3.483,"East Asia & Pacific","Upper middle income"
"14789","TON","Tonga","1986",4.989,"East Asia & Pacific","Upper middle income"
"14790","TON","Tonga","2006",4.141,"East Asia & Pacific","Upper middle income"
"14791","TON","Tonga","1975",5.426,"East Asia & Pacific","Upper middle income"
"14792","TON","Tonga","1992",4.583,"East Asia & Pacific","Upper middle income"
"14793","TON","Tonga","1996",4.433,"East Asia & Pacific","Upper middle income"
"14794","TON","Tonga","2008",4.027,"East Asia & Pacific","Upper middle income"
"14795","TON","Tonga","1997",4.369,"East Asia & Pacific","Upper middle income"
"14796","TON","Tonga","1960",6.885,"East Asia & Pacific","Upper middle income"
"14797","TON","Tonga","2021",3.237,"East Asia & Pacific","Upper middle income"
"14798","TON","Tonga","2009",3.955,"East Asia & Pacific","Upper middle income"
"14799","TON","Tonga","1970",5.941,"East Asia & Pacific","Upper middle income"
"14800","TON","Tonga","1977",5.471,"East Asia & Pacific","Upper middle income"
"14801","TON","Tonga","2005",4.179,"East Asia & Pacific","Upper middle income"
"14802","TON","Tonga","1969",6.15,"East Asia & Pacific","Upper middle income"
"14803","TON","Tonga","1963",6.774,"East Asia & Pacific","Upper middle income"
"14804","TON","Tonga","2019",3.315,"East Asia & Pacific","Upper middle income"
"14805","TON","Tonga","2014",3.635,"East Asia & Pacific","Upper middle income"
"14806","TON","Tonga","1981",5.532,"East Asia & Pacific","Upper middle income"
"14807","TON","Tonga","1991",4.612,"East Asia & Pacific","Upper middle income"
"14808","TON","Tonga","2011",3.842,"East Asia & Pacific","Upper middle income"
"14809","TON","Tonga","2007",4.093,"East Asia & Pacific","Upper middle income"
"14810","TON","Tonga","1962",6.804,"East Asia & Pacific","Upper middle income"
"14811","TON","Tonga","1989",4.691,"East Asia & Pacific","Upper middle income"
"14812","TON","Tonga","1993",4.547,"East Asia & Pacific","Upper middle income"
"14813","TON","Tonga","1978",5.509,"East Asia & Pacific","Upper middle income"
"14814","TON","Tonga","2018",3.349,"East Asia & Pacific","Upper middle income"
"14815","TON","Tonga","1971",5.761,"East Asia & Pacific","Upper middle income"
"14816","TON","Tonga","1995",4.447,"East Asia & Pacific","Upper middle income"
"14817","TON","Tonga","1966",6.596,"East Asia & Pacific","Upper middle income"
"14818","TON","Tonga","1988",4.763,"East Asia & Pacific","Upper middle income"
"14819","TSA","South Asia (IDA & IBRD)","2020",2.267097783,NA,NA
"14820","TSA","South Asia (IDA & IBRD)","1976",5.423140508,NA,NA
"14821","TSA","South Asia (IDA & IBRD)","1983",4.893855814,NA,NA
"14822","TSA","South Asia (IDA & IBRD)","2013",2.621473233,NA,NA
"14823","TSA","South Asia (IDA & IBRD)","1967",6.001427963,NA,NA
"14824","TSA","South Asia (IDA & IBRD)","1961",6.09435418,NA,NA
"14825","TSA","South Asia (IDA & IBRD)","1987",4.606830574,NA,NA
"14826","TSA","South Asia (IDA & IBRD)","2004",3.258120215,NA,NA
"14827","TSA","South Asia (IDA & IBRD)","1980",5.111971836,NA,NA
"14828","TSA","South Asia (IDA & IBRD)","2017",2.40614246,NA,NA
"14829","TSA","South Asia (IDA & IBRD)","2016",2.475235111,NA,NA
"14830","TSA","South Asia (IDA & IBRD)","1982",4.961588123,NA,NA
"14831","TSA","South Asia (IDA & IBRD)","1992",4.14556969,NA,NA
"14832","TSA","South Asia (IDA & IBRD)","1985",4.751842691,NA,NA
"14833","TSA","South Asia (IDA & IBRD)","2005",3.167034683,NA,NA
"14834","TSA","South Asia (IDA & IBRD)","1975",5.478889645,NA,NA
"14835","TSA","South Asia (IDA & IBRD)","1984",4.83761656,NA,NA
"14836","TSA","South Asia (IDA & IBRD)","1991",4.235905403,NA,NA
"14837","TSA","South Asia (IDA & IBRD)","2011",2.742940618,NA,NA
"14838","TSA","South Asia (IDA & IBRD)","2021",2.240930025,NA,NA
"14839","TSA","South Asia (IDA & IBRD)","1994",3.987992235,NA,NA
"14840","TSA","South Asia (IDA & IBRD)","1972",5.717005602,NA,NA
"14841","TSA","South Asia (IDA & IBRD)","1990",4.33167374,NA,NA
"14842","TSA","South Asia (IDA & IBRD)","2009",2.877897334,NA,NA
"14843","TSA","South Asia (IDA & IBRD)","1986",4.700022892,NA,NA
"14844","TSA","South Asia (IDA & IBRD)","1968",5.947520596,NA,NA
"14845","TSA","South Asia (IDA & IBRD)","2002",3.432310266,NA,NA
"14846","TSA","South Asia (IDA & IBRD)","1969",5.885434455,NA,NA
"14847","TSA","South Asia (IDA & IBRD)","2012",2.67852013,NA,NA
"14848","TSA","South Asia (IDA & IBRD)","1974",5.585212012,NA,NA
"14849","TSA","South Asia (IDA & IBRD)","1988",4.512424915,NA,NA
"14850","TSA","South Asia (IDA & IBRD)","1964",6.126203247,NA,NA
"14851","TSA","South Asia (IDA & IBRD)","1960",6.078350035,NA,NA
"14852","TSA","South Asia (IDA & IBRD)","1997",3.761913378,NA,NA
"14853","TSA","South Asia (IDA & IBRD)","2018",2.379341011,NA,NA
"14854","TSA","South Asia (IDA & IBRD)","1981",5.040561647,NA,NA
"14855","TSA","South Asia (IDA & IBRD)","2010",2.807758712,NA,NA
"14856","TSA","South Asia (IDA & IBRD)","1963",6.119811982,NA,NA
"14857","TSA","South Asia (IDA & IBRD)","2019",2.320115997,NA,NA
"14858","TSA","South Asia (IDA & IBRD)","1989",4.423216817,NA,NA
"14859","TSA","South Asia (IDA & IBRD)","1962",6.109740945,NA,NA
"14860","TSA","South Asia (IDA & IBRD)","1965",6.092883541,NA,NA
"14861","TSA","South Asia (IDA & IBRD)","1998",3.686311092,NA,NA
"14862","TSA","South Asia (IDA & IBRD)","2001",3.515556027,NA,NA
"14863","TSA","South Asia (IDA & IBRD)","1995",3.905814278,NA,NA
"14864","TSA","South Asia (IDA & IBRD)","2008",2.929763299,NA,NA
"14865","TSA","South Asia (IDA & IBRD)","1971",5.786555846,NA,NA
"14866","TSA","South Asia (IDA & IBRD)","1970",5.837090274,NA,NA
"14867","TSA","South Asia (IDA & IBRD)","1966",6.043031902,NA,NA
"14868","TSA","South Asia (IDA & IBRD)","1977",5.319515849,NA,NA
"14869","TSA","South Asia (IDA & IBRD)","2014",2.530114313,NA,NA
"14870","TSA","South Asia (IDA & IBRD)","1979",5.150223133,NA,NA
"14871","TSA","South Asia (IDA & IBRD)","1996",3.830002881,NA,NA
"14872","TSA","South Asia (IDA & IBRD)","2003",3.339267215,NA,NA
"14873","TSA","South Asia (IDA & IBRD)","2006",3.073833734,NA,NA
"14874","TSA","South Asia (IDA & IBRD)","1978",5.22099922,NA,NA
"14875","TSA","South Asia (IDA & IBRD)","1993",4.062593976,NA,NA
"14876","TSA","South Asia (IDA & IBRD)","2015",2.49844973,NA,NA
"14877","TSA","South Asia (IDA & IBRD)","1973",5.64916701,NA,NA
"14878","TSA","South Asia (IDA & IBRD)","1999",3.618718347,NA,NA
"14879","TSA","South Asia (IDA & IBRD)","2007",2.999699207,NA,NA
"14880","TSA","South Asia (IDA & IBRD)","2000",3.572222731,NA,NA
"14881","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2020",4.666825095,NA,NA
"14882","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1988",6.444228285,NA,NA
"14883","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2013",5.084635027,NA,NA
"14884","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2017",4.840991328,NA,NA
"14885","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1990",6.304017579,NA,NA
"14886","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1972",6.796560987,NA,NA
"14887","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1985",6.598248826,NA,NA
"14888","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1974",6.813415001,NA,NA
"14889","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2019",4.734253851,NA,NA
"14890","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1975",6.819693353,NA,NA
"14891","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1987",6.504327408,NA,NA
"14892","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1961",6.625704044,NA,NA
"14893","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1968",6.738088303,NA,NA
"14894","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1967",6.72232333,NA,NA
"14895","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1976",6.816845131,NA,NA
"14896","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1994",6.053890875,NA,NA
"14897","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1964",6.676335678,NA,NA
"14898","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1966",6.70682764,NA,NA
"14899","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1969",6.751189048,NA,NA
"14900","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2006",5.497084395,NA,NA
"14901","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1979",6.805061166,NA,NA
"14902","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1998",5.801565429,NA,NA
"14903","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1992",6.181080812,NA,NA
"14904","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1991",6.244767805,NA,NA
"14905","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1971",6.783861147,NA,NA
"14906","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1995",5.998187284,NA,NA
"14907","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1981",6.756477492,NA,NA
"14908","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1980",6.782700552,NA,NA
"14909","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2009",5.366547822,NA,NA
"14910","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1986",6.550206603,NA,NA
"14911","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1993",6.117266639,NA,NA
"14912","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2003",5.599567743,NA,NA
"14913","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1989",6.381626916,NA,NA
"14914","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1999",5.762171577,NA,NA
"14915","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1965",6.690410452,NA,NA
"14916","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2012",5.156886275,NA,NA
"14917","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1996",5.93032388,NA,NA
"14918","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1978",6.820849164,NA,NA
"14919","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2001",5.685577731,NA,NA
"14920","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1960",6.609096246,NA,NA
"14921","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2004",5.559292678,NA,NA
"14922","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2021",4.601289066,NA,NA
"14923","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1983",6.694939617,NA,NA
"14924","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2000",5.72154725,NA,NA
"14925","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1970",6.762868406,NA,NA
"14926","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1962",6.646363845,NA,NA
"14927","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2018",4.787980642,NA,NA
"14928","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2005",5.528519478,NA,NA
"14929","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2016",4.897166242,NA,NA
"14930","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1982",6.725778638,NA,NA
"14931","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2007",5.459238508,NA,NA
"14932","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1963",6.661961351,NA,NA
"14933","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2008",5.429010911,NA,NA
"14934","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2011",5.233248862,NA,NA
"14935","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1997",5.859174154,NA,NA
"14936","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2010",5.301930379,NA,NA
"14937","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2014",5.015497062,NA,NA
"14938","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1973",6.804176652,NA,NA
"14939","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1984",6.651133701,NA,NA
"14940","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2002",5.643408198,NA,NA
"14941","TSS","Sub-Saharan Africa (IDA & IBRD countries)","2015",4.956918126,NA,NA
"14942","TSS","Sub-Saharan Africa (IDA & IBRD countries)","1977",6.820397293,NA,NA
"14943","TTO","Trinidad and Tobago","1987",2.837,"Latin America & Caribbean","High income"
"14944","TTO","Trinidad and Tobago","1969",3.646,"Latin America & Caribbean","High income"
"14945","TTO","Trinidad and Tobago","1962",5.219,"Latin America & Caribbean","High income"
"14946","TTO","Trinidad and Tobago","1968",3.921,"Latin America & Caribbean","High income"
"14947","TTO","Trinidad and Tobago","1996",1.874,"Latin America & Caribbean","High income"
"14948","TTO","Trinidad and Tobago","1982",3.236,"Latin America & Caribbean","High income"
"14949","TTO","Trinidad and Tobago","1971",3.597,"Latin America & Caribbean","High income"
"14950","TTO","Trinidad and Tobago","2009",1.69,"Latin America & Caribbean","High income"
"14951","TTO","Trinidad and Tobago","1975",3.236,"Latin America & Caribbean","High income"
"14952","TTO","Trinidad and Tobago","2004",1.685,"Latin America & Caribbean","High income"
"14953","TTO","Trinidad and Tobago","1986",2.978,"Latin America & Caribbean","High income"
"14954","TTO","Trinidad and Tobago","2006",1.692,"Latin America & Caribbean","High income"
"14955","TTO","Trinidad and Tobago","1965",4.59,"Latin America & Caribbean","High income"
"14956","TTO","Trinidad and Tobago","2002",1.718,"Latin America & Caribbean","High income"
"14957","TTO","Trinidad and Tobago","1985",3.064,"Latin America & Caribbean","High income"
"14958","TTO","Trinidad and Tobago","1991",2.282,"Latin America & Caribbean","High income"
"14959","TTO","Trinidad and Tobago","1964",4.851,"Latin America & Caribbean","High income"
"14960","TTO","Trinidad and Tobago","1967",4.061,"Latin America & Caribbean","High income"
"14961","TTO","Trinidad and Tobago","1974",3.338,"Latin America & Caribbean","High income"
"14962","TTO","Trinidad and Tobago","1995",1.931,"Latin America & Caribbean","High income"
"14963","TTO","Trinidad and Tobago","2013",1.703,"Latin America & Caribbean","High income"
"14964","TTO","Trinidad and Tobago","1966",4.292,"Latin America & Caribbean","High income"
"14965","TTO","Trinidad and Tobago","2003",1.705,"Latin America & Caribbean","High income"
"14966","TTO","Trinidad and Tobago","2007",1.709,"Latin America & Caribbean","High income"
"14967","TTO","Trinidad and Tobago","1999",1.788,"Latin America & Caribbean","High income"
"14968","TTO","Trinidad and Tobago","1979",3.235,"Latin America & Caribbean","High income"
"14969","TTO","Trinidad and Tobago","2016",1.678,"Latin America & Caribbean","High income"
"14970","TTO","Trinidad and Tobago","1961",5.301,"Latin America & Caribbean","High income"
"14971","TTO","Trinidad and Tobago","2005",1.68,"Latin America & Caribbean","High income"
"14972","TTO","Trinidad and Tobago","2012",1.711,"Latin America & Caribbean","High income"
"14973","TTO","Trinidad and Tobago","2008",1.713,"Latin America & Caribbean","High income"
"14974","TTO","Trinidad and Tobago","2001",1.746,"Latin America & Caribbean","High income"
"14975","TTO","Trinidad and Tobago","1981",3.265,"Latin America & Caribbean","High income"
"14976","TTO","Trinidad and Tobago","1963",5.058,"Latin America & Caribbean","High income"
"14977","TTO","Trinidad and Tobago","1993",2.101,"Latin America & Caribbean","High income"
"14978","TTO","Trinidad and Tobago","1970",3.603,"Latin America & Caribbean","High income"
"14979","TTO","Trinidad and Tobago","2010",1.701,"Latin America & Caribbean","High income"
"14980","TTO","Trinidad and Tobago","2020",1.631,"Latin America & Caribbean","High income"
"14981","TTO","Trinidad and Tobago","1989",2.523,"Latin America & Caribbean","High income"
"14982","TTO","Trinidad and Tobago","1972",3.596,"Latin America & Caribbean","High income"
"14983","TTO","Trinidad and Tobago","2015",1.682,"Latin America & Caribbean","High income"
"14984","TTO","Trinidad and Tobago","1998",1.797,"Latin America & Caribbean","High income"
"14985","TTO","Trinidad and Tobago","2019",1.643,"Latin America & Caribbean","High income"
"14986","TTO","Trinidad and Tobago","1978",3.206,"Latin America & Caribbean","High income"
"14987","TTO","Trinidad and Tobago","1976",3.187,"Latin America & Caribbean","High income"
"14988","TTO","Trinidad and Tobago","1960",5.345,"Latin America & Caribbean","High income"
"14989","TTO","Trinidad and Tobago","2017",1.662,"Latin America & Caribbean","High income"
"14990","TTO","Trinidad and Tobago","1990",2.382,"Latin America & Caribbean","High income"
"14991","TTO","Trinidad and Tobago","1992",2.205,"Latin America & Caribbean","High income"
"14992","TTO","Trinidad and Tobago","1984",3.073,"Latin America & Caribbean","High income"
"14993","TTO","Trinidad and Tobago","1994",2.023,"Latin America & Caribbean","High income"
"14994","TTO","Trinidad and Tobago","1983",3.167,"Latin America & Caribbean","High income"
"14995","TTO","Trinidad and Tobago","2000",1.769,"Latin America & Caribbean","High income"
"14996","TTO","Trinidad and Tobago","1973",3.475,"Latin America & Caribbean","High income"
"14997","TTO","Trinidad and Tobago","1980",3.238,"Latin America & Caribbean","High income"
"14998","TTO","Trinidad and Tobago","2011",1.713,"Latin America & Caribbean","High income"
"14999","TTO","Trinidad and Tobago","1997",1.822,"Latin America & Caribbean","High income"
"15000","TTO","Trinidad and Tobago","2018",1.651,"Latin America & Caribbean","High income"
"15001","TTO","Trinidad and Tobago","2021",1.626,"Latin America & Caribbean","High income"
"15002","TTO","Trinidad and Tobago","2014",1.693,"Latin America & Caribbean","High income"
"15003","TTO","Trinidad and Tobago","1988",2.682,"Latin America & Caribbean","High income"
"15004","TTO","Trinidad and Tobago","1977",3.169,"Latin America & Caribbean","High income"
"15005","TUN","Tunisia","2002",1.969,"Middle East & North Africa","Lower middle income"
"15006","TUN","Tunisia","1979",5.294,"Middle East & North Africa","Lower middle income"
"15007","TUN","Tunisia","1965",7.1,"Middle East & North Africa","Lower middle income"
"15008","TUN","Tunisia","1967",6.955,"Middle East & North Africa","Lower middle income"
"15009","TUN","Tunisia","1968",6.835,"Middle East & North Africa","Lower middle income"
"15010","TUN","Tunisia","1971",6.359,"Middle East & North Africa","Lower middle income"
"15011","TUN","Tunisia","1999",2.099,"Middle East & North Africa","Lower middle income"
"15012","TUN","Tunisia","1969",6.685,"Middle East & North Africa","Lower middle income"
"15013","TUN","Tunisia","2004",1.976,"Middle East & North Africa","Lower middle income"
"15014","TUN","Tunisia","2003",1.979,"Middle East & North Africa","Lower middle income"
"15015","TUN","Tunisia","1996",2.505,"Middle East & North Africa","Lower middle income"
"15016","TUN","Tunisia","1964",7.015,"Middle East & North Africa","Lower middle income"
"15017","TUN","Tunisia","2006",1.977,"Middle East & North Africa","Lower middle income"
"15018","TUN","Tunisia","1986",4.358,"Middle East & North Africa","Lower middle income"
"15019","TUN","Tunisia","1993",3.017,"Middle East & North Africa","Lower middle income"
"15020","TUN","Tunisia","2007",1.989,"Middle East & North Africa","Lower middle income"
"15021","TUN","Tunisia","2008",2.011,"Middle East & North Africa","Lower middle income"
"15022","TUN","Tunisia","2001",1.997,"Middle East & North Africa","Lower middle income"
"15023","TUN","Tunisia","1962",6.993,"Middle East & North Africa","Lower middle income"
"15024","TUN","Tunisia","1975",6.026,"Middle East & North Africa","Lower middle income"
"15025","TUN","Tunisia","1983",4.786,"Middle East & North Africa","Lower middle income"
"15026","TUN","Tunisia","1989",3.585,"Middle East & North Africa","Lower middle income"
"15027","TUN","Tunisia","1978",5.511,"Middle East & North Africa","Lower middle income"
"15028","TUN","Tunisia","1988",3.851,"Middle East & North Africa","Lower middle income"
"15029","TUN","Tunisia","2012",2.216,"Middle East & North Africa","Lower middle income"
"15030","TUN","Tunisia","2005",1.981,"Middle East & North Africa","Lower middle income"
"15031","TUN","Tunisia","1966",7.052,"Middle East & North Africa","Lower middle income"
"15032","TUN","Tunisia","2010",2.105,"Middle East & North Africa","Lower middle income"
"15033","TUN","Tunisia","1976",5.936,"Middle East & North Africa","Lower middle income"
"15034","TUN","Tunisia","2013",2.24,"Middle East & North Africa","Lower middle income"
"15035","TUN","Tunisia","1972",6.264,"Middle East & North Africa","Lower middle income"
"15036","TUN","Tunisia","2016",2.238,"Middle East & North Africa","Lower middle income"
